F1,F2,F3,F4,F5,F7,F8,F6,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,Target
3.10334939815776,5.890241814744615,5.064541876411907,29.80475466688494,285.5803309417172,98.89127216651927,299.976375452787,0,2,1,1,21,18797,4,3,3,5,2011,12,833,4
3.8969174917807385,7.4662881219824495,3.322174668683613,29.125435421571982,283.46499972349017,115.20626951685941,280.98609979487543,0,1,2,1,31,21215,5,5,4,5,2062,10,807,2
3.900589132282684,6.514437048392217,3.837797135647855,32.35513578571534,264.6662462626758,88.62962716705816,293.5470735025441,0,2,1,1,25,21788,3,4,3,4,2111,10,842,1
3.6073240522242753,5.593066979339986,4.85877064072902,28.97570786324664,298.9013287159332,107.11252801240177,302.61840591835585,0,1,2,1,32,20976,4,3,2,5,1879,12,703,2
2.270869310163225,5.254456181551009,3.4018997401207707,32.9372641185865,272.99010171787154,104.3100848901089,282.52792348063474,0,2,2,1,34,21737,4,4,3,5,1964,12,755,2
4.505907486767714,5.38214784796083,5.044917560297655,31.811399661960767,308.53734566106084,91.8120591028733,302.09930782224245,0,1,2,2,29,19711,4,3,4,4,2051,10,763,3
2.9623401949152077,5.6148943209612705,5.080335444894355,26.668084114858686,284.3899496807016,85.46403614604691,321.71997829862926,1,1,1,1,21,18752,3,4,3,5,1811,12,794,4
2.5595555311995626,5.40170343314889,4.268669334402091,32.44476171715133,248.83853190951518,106.06559041909107,284.74269481485123,0,1,2,1,31,20469,4,4,2,6,2103,10,755,2
2.1223254246642917,5.4664175601282645,3.015964679292084,25.930931183083807,287.3324293452804,109.54389832529323,314.3998327633977,0,1,2,1,23,21969,5,5,3,6,2011,12,731,1
3.7726788295647253,5.712737921734618,3.717595332937282,31.539597667929534,262.75728108021895,92.625093750534,298.43519740191965,0,1,2,2,25,19392,3,3,3,5,2081,10,815,3
4.032693085526847,5.433433988236887,4.542317295939355,28.04498634781264,288.0429037680268,105.79330416089255,309.4828171535952,0,1,1,1,24,20605,5,3,3,5,1911,10,708,2
2.0497634867835686,7.241913561566063,5.452965445068559,32.02379456356056,244.8748803713684,95.80523630446012,291.7106469093353,0,3,2,1,20,18677,4,4,2,4,2010,10,804,4
3.536279174897843,5.200584364154105,4.579533817541671,31.944453520859604,252.24170060231717,108.52827533130471,287.17715181436114,1,2,2,1,34,18105,4,4,2,6,2177,11,777,4
2.679487325593814,6.311278473925636,3.6495089526603994,31.44740320094097,299.901608123405,87.96861099576212,287.2208176422052,0,2,1,1,25,21287,4,3,3,4,2038,12,786,2
3.9355183712283495,6.025992067474154,4.5850142577490285,31.32024349045649,255.90256899164604,115.60860010544698,283.1721375539415,0,3,1,1,20,22753,3,4,2,6,2067,10,720,1
2.523099287014974,7.455946542271516,4.349963449289639,27.437433112784326,298.5928787670058,91.49638385862319,288.35410172055595,0,3,2,2,22,19946,4,5,3,5,2097,11,754,3
4.072813214307398,5.280097255420131,4.949613487877859,25.64735426441002,259.54932619180875,94.71143951024612,309.8898723245036,0,2,1,2,29,23544,5,5,3,5,2116,10,775,0
3.1602060389016122,5.994638997614354,3.267451597067396,28.22384143012129,285.00173370410954,82.32367808321399,319.67607753295783,0,3,2,1,24,19095,4,5,2,6,1857,11,829,4
4.810189966210204,7.423676083188422,4.90256975625507,26.38819611989207,288.5905401456882,84.46048849285106,316.6356558516023,1,1,2,1,33,23083,5,5,4,4,1833,10,840,0
2.4125628324379798,7.163767814734951,4.353166446690276,30.559608711219695,275.8858327201537,100.63447610849312,310.8310439443518,0,1,2,2,29,23904,4,4,4,5,2062,10,825,0
3.0231990531507753,7.0426801773731995,5.407480009647486,27.768797812302285,261.3717473687712,90.70370706911886,284.9694338534996,1,2,1,1,32,19782,3,5,3,5,2164,11,831,3
2.340420563721767,5.64475706761235,3.8546804150967153,32.80488160687932,254.88510634597674,113.41920902968778,293.01343508331775,0,2,1,2,24,22541,4,3,2,4,1834,11,783,1
4.774080854835688,5.427218968475165,4.581554732834871,30.127776618762656,242.32325481936982,80.58773554619816,293.9413093895111,1,2,2,1,32,21257,5,3,2,5,2070,12,814,2
4.6320180601429435,6.671608049811077,5.330070263775044,31.57984450907489,261.27624808685067,95.16376194687744,291.24806258789295,0,1,1,2,29,19997,4,3,3,5,2026,12,747,3
2.773824883145467,7.3234399728189645,3.256274319976698,26.06019738193479,285.7213953371898,93.49382187076371,303.17525468693754,0,1,2,2,25,22869,5,4,2,5,1824,11,822,0
3.9799521381025373,6.391907232534825,5.3430712180911275,31.89611585818098,305.6813372913938,80.77310523670404,304.0999216695853,0,2,1,2,34,19561,5,3,4,4,2033,12,777,3
4.451666600603648,6.42903172367475,4.719714305752033,32.382057524107154,300.98431375841363,84.97473596002041,296.05986888269996,1,1,1,1,31,22006,4,5,2,6,1858,11,729,2
3.665602434798387,5.699947734150711,3.1695926477629297,28.896495350551486,293.6245343574712,96.54570699674541,295.9205121431396,0,2,1,1,29,19675,3,3,3,4,2050,12,728,3
3.5889517350680196,6.923732332979842,3.7524089173670405,29.85002350200782,295.1913140277309,99.71458337789787,317.28500190577364,0,2,1,2,27,19122,4,3,3,4,2134,10,835,4
2.725556872701355,5.4676093713938085,4.7704302216132035,31.118478407223964,286.5489432433197,96.17158989019477,315.51817817438587,0,2,2,1,24,21981,4,4,3,4,1885,12,839,1
2.2793083034176975,5.809198091010609,3.1683765036719294,26.398709018083302,258.2200800296202,101.23750713648376,293.85081242563353,1,2,1,1,33,19301,4,3,2,4,2050,10,740,3
4.69164727385998,6.0635910965410424,4.455426150440683,29.02052861170754,303.5036521494081,103.80526699622726,321.1204799742967,0,3,1,2,34,23682,4,3,3,4,2189,10,725,0
4.701254171489992,6.269025946711137,3.864707642382392,28.189304222178507,286.95126183340835,80.39695284511342,322.8766757651128,1,2,1,2,30,23782,4,3,2,6,1979,12,749,0
3.8993043718198037,5.606024331037701,4.5522887944186925,26.17099193729799,279.2308441686308,98.56380637814016,294.7034143913518,0,2,1,2,20,18943,4,4,4,5,2006,11,701,4
3.017089373146102,5.287092061848009,3.114355084531282,27.940275378332252,247.76926284494368,118.53996963550352,295.9491226956875,0,2,1,1,24,22550,4,4,2,4,2143,10,754,0
3.047628723837983,6.526550106104081,5.1788420153809405,25.54537847508395,271.29388806644977,100.76129120518195,302.75353690398816,0,1,2,2,22,23223,4,4,4,4,1948,10,803,0
4.177867036610718,5.72157638310064,5.433722422943492,25.206495255595897,272.2250789841348,107.10169069835813,322.3504365640153,1,1,1,2,23,18945,4,4,4,5,1870,12,713,4
4.691330779857731,6.453095553556531,5.422194638214229,26.08133031323858,300.5194526665869,92.47455431667532,319.434374491404,0,1,1,1,34,18600,4,4,2,6,1920,11,833,4
4.661259272795352,5.385906788185506,4.874129579357312,32.70492089271339,278.2653754131452,110.9596551261105,284.6155583162615,1,2,1,1,34,20700,4,3,3,4,2052,11,827,2
4.339626637572872,6.202850254637044,3.32521560032658,29.396236287160136,266.6280384279287,110.9168592750446,297.67288344721374,0,2,2,1,32,22820,5,3,2,4,1892,12,803,0
3.9260949384628634,6.331473581378964,4.895657989822556,32.72657728922576,308.37602299574615,100.85184190616556,304.90170353873975,0,3,1,1,27,19417,4,4,4,4,2055,11,794,4
2.2524198949851466,5.129558842056067,3.0614672911470038,28.459983026641055,247.7504415328421,119.04055293116855,302.6409612648193,0,1,1,2,26,19524,4,3,3,4,2053,12,780,3
2.484886142283841,5.841510695484802,3.055308878822493,27.494529064682077,269.5783899818361,85.02200859050613,288.72383805716015,0,1,2,1,30,21766,4,3,3,4,2151,12,760,1
4.695662565581237,5.336036692347435,3.809025547873853,29.049134902721953,242.94172726199838,80.67790659558324,318.64675470256697,1,3,1,2,24,18250,3,4,3,5,2087,12,711,4
3.8192871789787697,5.158437426181919,4.221607976011665,28.516093509063282,291.79328845368514,110.80632847028383,310.4623352348577,1,1,1,2,21,19544,3,4,2,4,2108,10,712,3
2.027591154849889,7.474900580974863,4.926018544519483,25.845317474093953,304.26535865394055,112.28622149459531,317.7058768683312,1,2,1,1,25,18078,5,3,4,5,1858,10,846,4
2.304414628598096,5.805884612436808,4.708238441516263,30.126610517521648,259.60261306853425,84.80828916482305,318.64439257072627,1,2,2,2,30,21123,4,3,2,4,1868,10,788,2
3.9905053073241676,7.024686114636587,4.114756765941871,26.728305460076797,300.0839173759385,90.62331331834424,313.6760134149583,0,2,1,1,25,18897,4,5,3,6,2187,12,794,4
2.015184751538656,5.636601636909409,3.6840666657041647,29.956703639182635,260.45527613233287,80.70209453466515,299.7644770562373,0,1,2,2,29,22876,4,5,3,6,1885,10,758,0
2.482424154252496,6.703756805559824,5.492811250394277,30.201608739185225,303.75391131507405,91.73234443122259,307.4746039756941,1,1,2,1,29,18225,3,4,4,5,2073,10,736,4
3.6462013680997583,6.900569649724217,4.065453255589932,26.216198825029185,292.77733325177485,110.92567495674686,287.21644327538843,0,1,1,2,33,23170,4,4,2,5,2026,10,724,0
4.07568559307808,6.48909685151961,4.1284675608241885,25.490797016885345,296.3434743789007,100.71842110850315,310.31404378637086,1,2,1,1,30,19209,4,4,3,5,1880,12,715,3
3.9558837785078014,6.178940471375396,3.4090595529791727,31.24609268854752,241.2604588920318,93.92382372673153,288.06639650826764,1,2,1,1,25,23153,4,5,3,5,1913,12,786,0
2.6728079283816792,6.029602285368171,4.987023871874824,28.67840339015456,307.3967249951818,94.86957179625321,311.22773157295705,0,1,2,2,33,22898,4,5,3,5,1983,12,841,1
4.136537664042608,5.872170666357488,4.734205564453721,25.465310364043805,290.86696944492263,80.05414502861872,290.3319172339286,1,2,1,1,28,22837,3,3,2,5,2079,10,833,0
2.7117472624904,7.323822860619565,3.551924031971901,32.958930537358135,261.33257667702935,91.99202110260944,285.2898085067599,0,3,1,1,30,20178,3,5,2,6,2121,11,722,3
2.976199094477803,7.076548519469323,3.2059526140396066,25.462244487970935,298.05762654011926,105.85834966551722,287.4378020564331,0,1,1,1,27,20679,5,3,2,6,2196,10,825,2
4.239474215354072,7.412567276666282,4.7012482551867825,30.560281830868426,259.7064838890451,118.96777775265429,280.08964608485815,0,2,2,2,27,20885,4,3,3,5,2117,10,759,2
3.9488986971416438,5.310743058713862,4.636278035702838,32.86943140210731,301.09276876962895,113.88243307935598,312.34328280340884,0,2,1,1,20,20806,4,4,2,5,1853,12,839,2
4.547670231482534,6.8271686880091105,3.6831488174955234,26.913440833727407,247.8806273288356,80.94379858582117,312.95804720762703,0,1,2,1,24,18703,3,4,3,4,2198,12,840,4
3.97283867690103,7.345851142052595,5.377158905626025,26.137994949497568,289.2580184222557,115.94242418699358,303.17200074609667,0,1,1,1,26,20544,3,5,2,4,1996,10,799,2
3.704925810006415,5.453082665414151,3.3776447294522507,25.97107951537943,277.84889336514374,111.32793653194504,287.2613260474923,1,2,1,1,25,23522,4,3,4,5,2186,10,802,0
2.281024303484277,5.166240668416943,4.080837002606505,27.426201180540765,246.75741291368087,111.21504494283921,283.75994518798103,1,3,1,1,24,20370,4,4,4,4,2092,11,833,2
3.1031474091783005,6.852801623225147,5.359039800418997,25.808366488085174,256.93256797811875,98.31983036014286,280.8608034896779,0,3,1,1,27,21281,4,5,3,6,2092,11,762,2
2.7956071030451763,6.43618278294978,4.049318292315306,30.537290733553057,240.86828253941204,95.92021171818011,287.45866796343495,0,2,1,1,22,22710,3,5,3,4,2186,12,737,0
2.731968930137251,7.10457194189568,4.596314869160214,25.4983343850405,272.8137575825154,92.11662915332771,320.0884990742416,1,2,1,1,25,18328,4,3,2,5,2090,11,827,4
4.919031664257337,5.349430941565724,3.9939859949069856,29.075377025198318,261.08856825320004,82.62779435817463,290.8691578765757,0,1,2,1,34,23491,3,3,2,5,1979,11,749,0
3.179293174000281,6.9881682796497255,3.685538005871675,32.973574830823814,281.8850239008431,89.12941453974797,295.9422097247747,0,2,2,2,24,23579,3,4,2,5,2179,12,739,0
4.676139665531339,5.5040683001193615,5.45994411989957,31.51176215604815,260.8066465396032,89.86414539912099,284.74054680166,0,2,2,1,27,22228,4,3,3,5,2021,11,707,1
3.8934158779917887,5.409139857164261,4.023335015787607,29.921755505848086,260.99433780548895,99.36308278840806,290.00625871366765,0,1,1,1,23,22930,3,5,3,6,2073,10,707,0
4.384433910624946,5.410664494827483,5.235248009197836,27.450028966292894,292.02352391121224,109.89777626386775,303.36510568510926,0,2,1,1,27,18120,3,5,4,5,2177,11,803,4
3.5079112793155764,7.036436800578455,3.5748865147277153,29.99116669033311,243.36999851848475,98.95239313591787,307.34887073930435,1,2,1,1,29,23571,4,3,3,5,2043,12,733,0
3.7307116538790774,6.6629930517405,3.532761760062708,29.216331711293215,303.2026496634391,82.31377797788642,291.04085413747947,0,1,2,2,33,18964,4,3,3,4,1953,10,756,4
3.4775530814565916,6.307663561922798,3.0778352072112782,28.40866707112297,299.6584712073827,118.31159203952816,282.5979471651303,0,3,2,1,34,22224,5,3,3,5,2103,11,721,1
2.5857289633941334,5.897076210308756,4.629167063439713,26.045683013921597,286.7463278258484,117.70897276376449,297.59647911073296,0,1,1,1,21,21675,4,5,3,6,2072,10,786,1
4.1673563457845155,7.193001352032771,3.921315859309403,32.09283372192373,281.5255099075169,111.40758172593634,290.53915169168505,0,1,1,1,28,23694,3,3,2,5,1934,10,739,0
2.8423170873225674,5.981112768556589,5.1608956245990925,28.59827719057058,302.4611748697757,119.65311606256881,289.8799265453411,0,1,1,1,32,20076,3,4,3,6,2112,11,785,3
2.0729478992943617,7.041498598678943,4.183024766728893,26.55698009456612,252.97311256701002,101.77929331201051,323.19382612210546,1,2,1,1,28,23643,5,4,3,5,1807,11,832,0
3.9364168877215033,6.097837271425546,5.420483569786804,27.942074807018315,245.527841353358,118.51073401012825,307.7335218666576,1,2,1,1,34,18332,4,4,3,4,1927,12,794,4
2.531332038221147,5.942361073562269,3.4638137892578027,28.313038020231417,256.7657118936677,83.02420162467003,305.0595299427443,0,1,2,1,33,21368,4,3,4,4,2172,12,712,1
4.821375753058743,6.156699464174016,5.171557919889027,31.620303164534995,295.6204795090133,94.62722993045486,298.7098796585495,1,2,2,2,29,23249,3,3,3,5,1855,10,727,0
4.861785731007762,5.753444685410355,4.941492131979354,30.868915044491217,242.42691867085384,89.01525072027063,299.3024950043565,1,1,1,1,29,19316,4,5,2,5,1925,12,783,3
4.744593170661346,6.869023450440627,4.92730461161013,31.154439149130717,280.7964784558443,87.8333233653708,304.34072517271363,1,2,1,1,32,19196,3,5,3,5,1958,10,761,4
3.1104761007663333,6.256800975231198,5.11195807029222,25.088250115429176,309.6806261333917,85.63211795570705,311.3393413166248,0,2,2,2,25,21170,4,4,3,4,1858,10,792,2
2.0463698495866023,5.580531737867044,4.902559977357497,28.329231985438092,299.89872656862775,104.89654566263987,311.5965743281823,0,2,1,2,23,19429,5,3,2,5,1857,12,786,3
4.784955687763176,7.248936433186421,4.565550804078539,28.85075321308259,276.50119823305124,111.2528742298922,287.72622584674525,0,3,1,1,23,18355,5,3,3,5,1939,12,723,4
3.284552444951943,5.959728053433029,3.328112194205969,25.153538214584454,244.45486365006496,103.13193597681442,302.5050738434482,0,1,1,2,32,22234,4,4,4,5,1975,12,797,1
4.899964457131009,6.358882152784972,3.08131544872813,27.078505669960272,298.1961460069997,85.87850838352838,298.5381142765346,0,1,1,2,25,19526,4,3,4,4,1907,11,706,3
4.890859931267759,7.266180277411367,5.3021196195392175,31.08231858497708,281.92849557240476,112.44495079733883,319.1737134821223,0,2,1,1,24,21897,5,5,2,4,2010,10,736,1
4.55902836640208,6.56059498978498,4.541625786301845,26.09687764583199,248.04530979416967,105.43818828654913,308.41385145482695,1,3,2,1,25,23293,4,4,4,4,1873,10,767,0
2.883346676208757,5.29224510177091,4.99134322744044,29.282481051620735,246.57000993763492,95.52662824507982,303.96268298871917,1,1,1,1,26,18028,3,3,3,4,1966,10,785,4
3.1552931858057756,7.349580309033688,4.203805878781376,26.7216149761379,303.67387736056145,106.96521182144252,285.1927588980513,1,1,1,2,26,23026,4,5,3,4,2156,12,832,0
4.553410014550571,6.569270132678545,3.293270472405986,25.096966197151147,286.8440184056655,90.39619916971331,307.25370501955354,0,1,2,1,28,19013,3,5,3,4,2103,12,786,4
2.950766015468833,5.837264036642715,3.312964480506376,26.929611660796333,298.0500759521729,93.80768833976842,285.2741757556105,0,2,1,1,27,20702,4,3,4,5,2032,12,714,2
2.5084782400582775,5.348180181658468,4.713913218072428,32.80699003928043,301.5285230197587,116.69943372527962,295.17429590045884,0,1,2,2,32,18827,4,4,3,5,2126,12,822,4
3.6704037873750504,6.98506297317574,4.075764737248656,31.412296895063918,280.02406464338253,91.62018022685682,286.4278884166449,0,2,2,1,25,22446,4,3,3,6,2171,12,806,1
4.808464322482343,6.550181889821284,3.501311816750842,32.676613154568265,276.2212446228529,98.79953072631747,311.1433141160966,0,3,1,1,31,20024,4,3,3,4,1981,11,788,3
4.088089390024919,6.333652729940804,4.228986366853592,28.9028323514109,270.1299187224693,115.60564549584058,289.2813451226269,0,2,2,1,25,18298,3,3,3,5,1921,12,824,4
3.710183510268095,7.234731457627394,3.1605223426878353,25.87788958942003,262.18626114537835,108.3088540107011,297.6336717934612,0,1,1,1,34,23839,4,4,2,5,2133,10,812,0
2.2915294813123057,6.971493028061326,4.454928504785997,29.383675911789545,270.4217172601098,82.48812904658811,320.30536499284506,1,2,2,2,33,19865,5,5,4,4,2002,12,836,3
3.845021680097509,5.379187199331878,3.6724835110877443,28.63501867647969,294.17157590111094,85.89212177115881,289.19423725295366,0,1,1,1,24,22016,4,4,3,6,1828,10,849,1
4.97016155031279,5.779305169488871,4.993897751592971,31.75485666191693,282.13464017105923,80.31366363087668,302.85122787814504,1,3,2,2,20,23311,4,3,3,4,2001,12,806,0
2.420252045709572,5.6212228495361645,3.7759048973089344,25.784660646273956,302.47663029683923,105.23687160916654,298.867224752471,0,2,2,1,28,23791,5,4,2,6,1892,12,786,0
3.55498895709121,6.859865731431692,4.1380503727045035,28.905929096174226,271.03660100654315,97.90693701641673,280.81558184705784,0,1,1,1,28,20111,5,3,3,6,2128,10,767,3
4.632119215783867,5.0838310868394485,3.029051349770252,26.200389317551874,282.4962705103128,85.37099403609102,315.6741151107766,0,2,1,2,28,18754,3,5,2,5,2155,10,714,4
4.222305853262613,6.424724212178291,3.181117219486397,27.59740741512048,284.1915287164392,118.31736484227082,283.107065784157,0,2,2,1,34,18769,3,4,2,5,1975,10,764,4
4.091047222985804,6.906146714351726,3.981233891016712,30.898856619102396,281.4188013614428,101.18638895782479,301.3414759439629,0,2,2,1,30,21735,4,3,3,5,2129,10,753,2
4.107452251961328,7.191914091904374,4.199847086792809,28.808145034950133,289.1843641159861,89.67573176451558,305.23052327225275,0,1,1,1,27,19238,5,3,3,5,2010,11,792,4
3.0784734536592655,5.855204371789768,4.500051370298259,28.007106281166156,256.62034278623645,100.0241428461883,308.2791905476564,0,3,2,2,32,22929,5,4,3,5,1983,10,719,0
2.8807755327934803,7.053143261680033,3.729156446773258,28.155810228560284,275.8654644282053,107.18481330940432,310.9884233188544,0,3,1,1,29,20213,5,3,2,4,1894,12,732,2
4.428083466435541,5.276579342388018,4.737454715316357,28.675574147247893,247.29573619658433,83.04956871894258,291.3972572585222,0,2,1,1,32,19906,4,4,3,4,2072,12,799,3
4.430340184037542,7.116130729336295,5.150305992973012,31.280132350696455,266.9157929351369,90.98815260191569,280.4490449496302,1,3,1,1,22,19564,4,3,2,5,1936,11,776,3
4.601216955740311,5.318721655829956,4.949627472233375,32.136677511521874,274.1366948034885,112.27861963535975,312.55496480597105,0,1,1,1,20,19218,3,3,4,5,2036,10,834,4
4.7397216576694134,5.993218226400918,3.099047063370893,32.642677492031424,285.65569816818305,98.38659481610645,304.104546970641,1,2,2,2,30,22601,3,4,3,6,2152,12,835,1
3.534027196582813,6.993238414448884,4.201267368144572,31.29522709004236,306.53717368103423,101.86308568129179,317.62529664432617,0,2,1,1,31,19357,4,5,3,4,2064,11,806,4
3.504548884061599,5.374793568371935,3.262325446045437,27.523255165984104,282.0455746583849,97.31264008837877,316.9624763305312,1,2,2,1,31,21839,4,5,3,6,1934,12,819,1
4.3948855369003255,5.573128488081604,3.605112539656319,30.505077648692335,292.0515741323592,81.7559977057202,317.94967755045474,1,2,1,1,27,19460,4,3,2,4,1943,11,773,3
3.9498917923332955,6.805631420982666,5.466656483167866,28.500824992443135,275.4386241646642,86.62999119280624,301.82925969907933,0,1,1,1,26,21985,4,3,4,5,1818,11,710,1
4.10590063177311,6.800091341365186,3.356238857253783,27.03736497636841,284.3872821963432,97.82166554967563,295.01327781265894,0,1,1,2,32,19416,3,3,2,5,2030,10,730,3
4.387378008308303,6.602869082213243,4.24722038362839,31.72697263540738,244.96525512936415,88.36741861631711,315.62011911661165,1,1,1,1,24,20853,4,4,3,5,1933,11,711,2
4.670016025452699,6.734871111167751,4.5453893357952975,25.3074107916986,257.8074106589293,81.99916114638715,300.3082350863165,0,1,1,2,29,23268,3,4,3,4,1913,12,823,0
3.0139854705546076,6.356811108368991,4.75616242636026,32.214095937083385,265.3297165243597,113.74598656207294,288.25489883815453,0,2,1,1,26,22856,4,5,2,5,1938,12,777,0
3.126748857919832,5.629497647267382,4.399121708717285,28.691819716997873,273.07453485045596,119.24770116656464,318.47383088026635,0,1,1,1,29,22928,4,5,4,6,1924,10,795,0
2.281945819522607,5.8642399837597985,3.024427118547959,30.097611814466244,243.19541218516687,111.72571495986958,319.71519445475565,1,1,1,2,23,19428,4,3,3,5,2003,10,749,3
3.7348404229885217,5.453994292003564,3.8161532706099797,30.27483137764626,249.80168682873224,114.15139686818668,300.98393902630767,1,2,1,1,28,22378,5,4,2,5,1860,11,816,1
2.1078268213902263,7.271126403334071,4.294279108461779,32.16094192565229,259.3770015453914,89.67908521268181,283.4064877289404,0,2,1,2,30,22474,3,5,2,6,2049,10,716,1
3.3967940543973807,6.4584794869153015,3.2196662478620834,30.09335745733766,308.00728836307354,118.42507902052799,297.4521740462619,0,3,2,2,29,22293,4,5,2,5,2097,12,828,1
3.62793390412273,6.0021285419091,3.876567328022952,29.911468678080496,263.19429049721356,87.87702817813714,316.15919467581716,0,2,2,1,33,21062,4,3,4,5,1812,12,763,2
2.8596237563848534,6.155014509110332,3.0830077719784166,25.53321632448552,273.7428740678458,118.05719241447329,320.5798312845803,0,1,1,1,21,21071,4,3,3,4,2195,10,831,2
3.7724997817070323,7.368208349029539,3.1964462428875517,29.14726417556163,253.72683989168752,119.79277175863804,289.1562734123918,1,3,1,2,28,18555,5,4,2,6,2054,10,786,4
2.0915007498171483,5.3833785077902006,3.99230819050399,26.201352006536332,282.7546049753038,108.46891222984195,283.0138125411372,0,2,1,1,28,18355,4,3,2,5,1884,10,715,4
2.1120445662476435,6.465574580041993,3.3317893851076508,30.899470149771886,259.6478250861182,119.24574927167288,319.48077039097774,0,1,2,1,24,19563,5,3,3,4,1819,11,762,3
4.467801681978974,6.264721697211165,4.418852120653895,29.097775366501395,254.48948049068989,102.78159118268414,297.5232222540494,0,2,1,1,30,21500,3,3,3,4,1849,11,775,1
3.0805719242337886,6.52863558858662,4.723662422843164,30.441822233666826,276.1600839912185,90.38167132704362,304.37924339204034,1,3,1,1,20,19040,5,4,3,6,1963,12,784,4
2.3811815379556545,5.045275459552101,5.001466747772707,25.333383204819075,240.38540594122946,97.47983542662483,323.56296154228414,0,1,1,2,26,20686,3,3,3,4,1891,11,808,2
3.566729780164413,7.180309772360379,3.500375610612025,25.678336128366425,240.53648228544577,103.74243741515144,282.99541275614,0,1,1,1,29,22474,5,3,2,6,1887,11,716,0
4.3099806592958325,7.33029570620903,3.4187064556476745,30.73058710450146,255.33481663713005,82.9232624810806,309.17431033534433,0,1,1,1,29,22775,4,3,3,4,1868,11,840,0
2.6474630824905296,6.412832958973023,3.2614196008360006,25.57667468798939,242.57049537505748,104.89373058468985,283.33474401586903,0,1,2,1,23,20553,4,5,4,5,1836,11,757,2
3.868671427457001,6.741627059692231,4.5910756238590915,25.57005382212207,247.5618027891484,119.24711347049178,296.8961017809925,0,2,1,1,28,19779,4,5,2,5,2052,12,778,3
2.256042394981304,7.306248452943239,4.766189316217253,25.0968678018791,263.7202454537126,87.60430599134911,316.1716545337051,0,2,2,1,25,22994,5,4,3,5,2051,10,760,0
2.155045163505823,6.768096585783496,3.078965362064105,32.65201118639584,296.1809975705869,111.70380465153534,299.50625047400354,0,1,1,2,32,18075,3,4,3,6,1939,12,812,4
3.594063894704444,5.381347607285654,5.340530615609225,30.900066875672056,280.04340503585104,116.31595175118477,324.87320592563276,1,3,1,1,22,22326,4,5,3,5,2154,11,820,1
3.6219053648303197,6.440720900417033,3.129928209128681,27.826011268016515,275.88674081694916,117.74806371280883,305.1576678225971,1,2,2,2,25,23835,5,3,2,5,2180,10,733,0
3.9122897044946194,6.51678761595714,4.353240838252676,27.372284650301243,260.5442176245685,118.40542417621789,294.4522968686179,1,2,1,2,32,23057,4,3,4,4,1967,10,769,0
4.178274001167985,6.060326678255965,4.7726512986272915,27.797625837966798,305.2227603602971,100.85838554885888,289.9050096657139,0,3,2,1,29,21319,3,3,3,4,1853,10,716,2
4.927556238387604,6.841110589061807,5.177422809365214,31.197228249449456,267.79105288660344,119.09231631966014,295.7734240428773,1,1,1,1,25,20349,4,3,3,4,2185,12,719,2
3.548901044903586,7.335917536922537,4.785217330331069,30.290964888563316,246.096493675704,110.29240828537755,296.7639973191798,0,2,1,1,24,20773,4,3,3,5,1977,10,758,2
2.968869418823738,7.313921282266941,5.00432020767448,26.481564542939743,283.1946561282461,86.46685744947848,283.0921154975782,0,2,2,1,21,20262,5,5,2,4,2096,12,768,2
4.385558584306111,6.1270984285103305,3.848625481357015,26.392874682672677,247.9686875433621,99.0760042587188,296.6308389742048,0,3,1,2,29,21229,4,4,2,4,2100,12,801,1
2.8124967537862227,5.283095114601888,5.037062784366281,25.78716519770718,264.16561999611844,108.73324701488016,300.8907333882651,0,2,2,2,29,20116,4,4,3,5,2158,11,819,2
3.3169142621169083,7.462102997405836,3.2002871159616877,30.282421757610706,275.5188357102466,89.89361263276334,312.5231988507462,0,1,1,1,21,18392,5,5,2,5,1905,11,844,4
2.235369144026798,7.097245216114835,5.237041640151319,31.114981297773888,301.1955767279623,105.6246073419555,309.55282681247235,0,3,2,1,26,19108,4,3,3,5,1936,10,756,4
2.0760522302463724,5.311656703008167,4.368980940384341,27.12037142660003,274.5482606238083,106.66401916186477,311.89445448531194,0,1,1,2,21,22362,3,3,3,4,1989,10,782,1
4.887945244033775,7.302104706543431,5.043244424906234,25.1675596882473,289.1581136222165,86.50798975234264,280.37636568445856,0,3,1,2,31,23188,3,4,3,4,1927,11,828,0
4.507940361536617,7.174740905155321,4.13079571129575,25.657373339811418,309.49717872993494,102.60341249811026,289.7950329811241,0,3,2,1,25,18610,4,4,3,6,2141,12,712,4
4.087922618281094,6.297095142815181,4.608944237991312,32.742880278760246,249.2042383928587,110.8650764391443,309.77579297799355,0,1,2,1,24,23466,3,3,3,4,1846,12,705,0
3.22685883324281,6.478188589362324,4.316006652340283,27.36355821981936,259.2312067863664,99.95582658143768,301.7795215680886,0,2,2,1,23,23104,5,4,2,6,1804,11,796,0
2.5198829602125374,5.997506759675326,4.82897380438833,31.153785182705068,267.62032529183523,80.4841246710443,280.2391064050756,1,1,2,2,26,23057,4,4,3,6,2056,12,793,0
2.469311128013258,5.136904097055078,3.2040749550764738,29.99730855083411,269.5279724977182,80.3615387631717,316.202258909432,1,2,2,1,27,20775,3,4,3,5,2099,11,809,2
2.750728694493786,5.837993104114752,3.1508802099764095,28.055517117223168,268.77147526858823,94.28117375880049,314.7764307980652,0,2,1,1,23,21998,4,4,3,4,1949,11,837,1
